Time	Word	Category	URL
Tue Dec 19 05:01:01 2017	cybermalfeasance	compound new	https://www.nytimes.com/2017/12/18/us/politics/us-north-korea-wannacry-cyberattack.html
Tue Dec 19 06:03:59 2017	nanoraptor	affix	https://www.nytimes.com/2017/12/12/science/ticks-amber-dinosaur.html?ref=todayspaper
Tue Dec 19 11:01:26 2017	poutinologist	affix	https://www.nytimes.com/2017/12/19/world/canada/quebec-poutine.html
Tue Dec 19 11:02:30 2017	praedor	filtered	https://www.nytimes.com/2017/12/19/magazine/what-makes-someone-a-predator.html
Tue Dec 19 16:01:20 2017	detritivores	domain	https://www.nytimes.com/2017/12/19/science/deep-sea-food-web.html
Tue Dec 19 16:01:23 2017	bathylagid	domain	https://www.nytimes.com/2017/12/19/science/deep-sea-food-web.html
Tue Dec 19 16:01:26 2017	solmissus	domain	https://www.nytimes.com/2017/12/19/science/deep-sea-food-web.html
Tue Dec 19 18:01:14 2017	knockerl	filtered	https://www.nytimes.com/2017/12/19/dining/wallse-review-austrian-restaurant.html
Tue Dec 19 21:01:15 2017	prapanca	filtered	https://www.nytimes.com/2017/12/19/arts/television/dan-harris-abc-news-the-first-time-i-rushed-my-son-to-the-hospital.html
Tue Dec 19 22:01:27 2017	placeros	filtered	https://www.nytimes.com/2017/12/19/nyregion/a-taste-of-puebla-in-bushwick.html
Wed Dec 20 06:01:27 2017	forlourn	dialect	http://www.nytimes.com/2017/12/19/crosswords/daily-puzzle-2017-12-20.html
Wed Dec 20 06:01:28 2017	fourlorn	variant	http://www.nytimes.com/2017/12/19/crosswords/daily-puzzle-2017-12-20.html
Wed Dec 20 11:02:02 2017	pediophobia	domain	https://www.nytimes.com/2017/12/20/books/review/crime-christmas.html
Wed Dec 20 11:02:59 2017	ascriber	deriv	https://www.nytimes.com/2017/12/20/magazine/jordan-peeles-x-ray-vision.html
Wed Dec 20 18:01:14 2017	überbitten	affix	https://www.nytimes.com/2017/12/20/books/an-american-jewish-author-now-calls-germany-home.html
Wed Dec 20 21:01:08 2017	konstytucja	filtered	https://www.nytimes.com/2017/12/20/world/europe/eu-poland-law.html?hp&target=comments#commentsContainer
Wed Dec 20 21:01:23 2017	lasiniai	filtered	https://www.nytimes.com/2017/12/20/sports/liangelo-lamelo-ball-lithuania.html?hp&target=comments#commentsContainer
Wed Dec 20 21:02:04 2017	qazwsx	filtered	https://www.nytimes.com/2017/12/20/business/worst-passwords.html
Thu Dec 21 01:01:53 2017	champagnebier	filtered	https://www.nytimes.com/2017/12/20/business/champagne-aldi-european-court.html
Thu Dec 21 07:01:16 2017	xenophiles	affix	https://www.nytimes.com/2017/12/21/opinion/italy-santa-claus-invasion.html
Thu Dec 21 11:01:55 2017	deodorantlike	affix	https://www.nytimes.com/2017/12/21/magazine/inside-the-high-drama-world-of-youth-competition-dance.html
Thu Dec 21 16:01:34 2017	superfunding	affix	https://www.nytimes.com/2017/12/21/your-money/529-plans-taxes-private-school.html
Thu Dec 21 17:01:23 2017	novjaron	filtered	https://www.nytimes.com/2017/12/21/nyregion/esperanto-nyc.html
Thu Dec 21 17:01:40 2017	microvinifications	affix	https://www.nytimes.com/2017/12/21/dining/drinks/single-vineyard-champagnes.html
Thu Dec 21 19:01:42 2017	frendshippe	archaic	https://www.nytimes.com/2017/12/21/arts/queen-elizabeth-letters-mary-queen-of-scots-british-library.html
Thu Dec 21 19:01:45 2017	greeved	archaic	https://www.nytimes.com/2017/12/21/arts/queen-elizabeth-letters-mary-queen-of-scots-british-library.html
Thu Dec 21 19:01:47 2017	interuptuion	variant	https://www.nytimes.com/2017/12/21/arts/queen-elizabeth-letters-mary-queen-of-scots-british-library.html
Fri Dec 22 04:01:30 2017	creditee	deriv	http://www.nytimes.com/2017/12/21/crosswords/daily-puzzle-2017-12-22.html
Fri Dec 22 11:02:56 2017	unpetty	affix	https://www.nytimes.com/2017/12/22/magazine/the-12-10-17-issue.html
Fri Dec 22 11:03:02 2017	premovement	affix	https://www.nytimes.com/2017/12/22/magazine/how-to-escape-a-burning-building.html
Fri Dec 22 12:01:15 2017	berakah	filtered	https://www.nytimes.com/2017/12/22/fashion/weddings/feeding-houstonians-with-a-feast-from-a-wedding-disrupted.html
Fri Dec 22 15:01:26 2017	gonatid	domain	https://www.nytimes.com/2017/12/19/science/deep-sea-food-web.html?hp&target=comments#commentsContainer
Fri Dec 22 15:01:27 2017	melamphaid	domain	https://www.nytimes.com/2017/12/19/science/deep-sea-food-web.html?hp&target=comments#commentsContainer
Fri Dec 22 15:01:35 2017	figuraccia	filtered	https://www.nytimes.com/2017/12/22/opinion/rome-christmas-tree-spelacchio.html
Fri Dec 22 20:01:30 2017	undecimal	affix	https://www.nytimes.com/2017/12/22/arts/music/make-music-winter.html
Sat Dec 23 04:01:13 2017	callitrichid	domain	http://www.nytimes.com/2017/12/22/crosswords/daily-puzzle-2017-12-23.html
Sat Dec 23 04:01:15 2017	kakists	domain	http://www.nytimes.com/2017/12/22/crosswords/daily-puzzle-2017-12-23.html
Sat Dec 23 06:03:05 2017	whyyyyyy	lengthening	https://www.nytimes.com/2017/12/22/fashion/phoebe-philo-celine.html?ref=todayspaper
Sat Dec 23 12:01:27 2017	divaness	affix	https://www.nytimes.com/2017/12/23/fashion/daniel-day-lewis-phantom-thread-myth-of-the-designer.html
Sat Dec 23 20:01:26 2017	unseelie	domain	https://www.nytimes.com/2017/12/23/opinion/alien-encounters-christmas-ufo.html
Sun Dec 24 13:01:12 2017	turnouthere	filtered	not found
Sun Dec 24 16:01:17 2017	popcornologist	affix	https://www.nytimes.com/2017/12/24/business/mall-retail.html
Mon Dec 25 17:01:20 2017	fulskap	filtered	https://www.nytimes.com/2017/12/25/books/review-gentle-art-swedish-death-cleaning-southern-sympathy-cookbook.html
Mon Dec 25 22:44:29 2017	prawny	deriv	https://www.nytimes.com/2017/12/25/world/europe/poland-eu-judicial-laws.html
Mon Dec 25 22:44:31 2017	imposybilizm	filtered	https://www.nytimes.com/2017/12/25/world/europe/poland-eu-judicial-laws.html
Mon Dec 25 22:44:33 2017	impossibilism	deriv	https://www.nytimes.com/2017/12/25/world/europe/poland-eu-judicial-laws.html
Tue Dec 26 11:01:09 2017	intavea	filtered	https://www.nytimes.com/2017/12/26/world/americas/peru-amazon-the-end.html
Tue Dec 26 11:01:19 2017	ukuñuka	filtered	https://www.nytimes.com/2017/12/26/world/americas/peru-amazon-the-end.html
Tue Dec 26 11:01:20 2017	aconahive	filtered	https://www.nytimes.com/2017/12/26/world/americas/peru-amazon-the-end.html
Tue Dec 26 18:01:16 2017	ginormo	variant	https://www.nytimes.com/2017/12/26/us/california-today-dark-depictions-of-a-sunny-state.html
Tue Dec 26 18:01:39 2017	krehps	filtered	https://www.nytimes.com/2017/12/26/movies/daniel-day-lewis-and-paul-thomas-anderson-on-how-they-created-phantom-thread.html
Tue Dec 26 18:01:59 2017	shrimpless	affix	https://www.nytimes.com/2017/12/26/dining/maine-shrimp-fishery-climate-change.html
Wed Dec 27 11:01:53 2017	hypercanes	domain	https://www.nytimes.com/2017/12/27/books/review/woolly-mammoths-ends-of-the-world-peter-brannen.html
Wed Dec 27 11:01:59 2017	pseudomammoth	affix	https://www.nytimes.com/2017/12/27/books/review/woolly-mammoths-ends-of-the-world-peter-brannen.html
Wed Dec 27 15:01:00 2017	cooolers	filtered	https://www.nytimes.com/2017/12/27/us/california-today-price-gouging-complaints-after-the-wildfires.html
Wed Dec 27 16:01:03 2017	squalorous	deriv	https://www.nytimes.com/2017/12/27/nyregion/the-watering-hole-for-the-bus-station-of-life.html
Wed Dec 27 19:01:21 2017	pariculate	filtered	https://www.nytimes.com/2017/12/27/well/live/air-pollution-smog-soot-deaths-fatalities.html
Wed Dec 27 20:01:07 2017	beedoop	onomatopoeia	https://www.nytimes.com/2017/12/27/travel/chrissy-teigen-flight.html
Wed Dec 27 23:01:09 2017	highord	filtered	https://www.nytimes.com/2017/12/27/nyregion/new-york-city-crime-2017.html?hp&target=comments#commentsContainer
Thu Dec 28 14:01:10 2017	hyperspecificity	affix	https://www.nytimes.com/2017/12/28/opinion/sunday/internet-security-questions.html
Thu Dec 28 15:01:26 2017	irhqtvb	filtered	https://www.nytimes.com/2017/12/28/realestate/homes-for-sale-in-new-york-city.html
Thu Dec 28 21:01:17 2017	thicccbrowz	innovation	https://www.nytimes.com/2017/12/28/style/cryptokitties-want-a-blockchain-snuggle.html
Thu Dec 28 21:01:18 2017	totesbasic	filtered	https://www.nytimes.com/2017/12/28/style/cryptokitties-want-a-blockchain-snuggle.html
Thu Dec 28 21:01:21 2017	neckbeards	compound comp	https://www.nytimes.com/2017/12/28/style/cryptokitties-want-a-blockchain-snuggle.html
Thu Dec 28 23:01:19 2017	pischkes	filtered	https://www.nytimes.com/2017/12/28/obituaries/yehoshua-hershkowitz-dies-founded-kosher-meal-program.html
Thu Dec 28 23:01:38 2017	adversarialist	deriv	https://www.nytimes.com/2017/12/28/arts/design/emirates-sharjah-art-foundation-hassan-sharif.html
Fri Dec 29 13:01:12 2017	beckyhead	filtered	https://www.nytimes.com/2017/12/29/nyregion/want-to-be-happy-think-like-an-old-person.html
Fri Dec 29 13:02:04 2017	advertiesments	filtered	https://www.nytimes.com/2017/12/29/climate/google-search-climate-change.html
Fri Dec 29 13:03:09 2017	motorvate	blend	https://www.nytimes.com/2017/12/29/magazine/behind-the-lens-of-the-things-they-loved.html
Fri Dec 29 20:01:40 2017	sherryhood	affix	https://www.nytimes.com/2017/12/29/dining/drinks/wine-school-amontillado.html
Fri Dec 29 22:01:23 2017	unbenching	affix	https://www.nytimes.com/2017/12/29/sports/football/jets-todd-bowles-mike-maccagnan.html
Sat Dec 30 02:01:39 2017	lasagnera	filtered	https://www.nytimes.com/2017/12/29/dining/pan-lagostina-lasagnera.html
Sat Dec 30 09:01:09 2017	troway	variant	https://www.nytimes.com/2017/12/30/world/africa/bbc-pidgin.html
Sat Dec 30 09:01:11 2017	drunkaman	filtered	https://www.nytimes.com/2017/12/30/world/africa/bbc-pidgin.html
Sat Dec 30 09:01:12 2017	pequenho	filtered	not found
Sat Dec 30 13:01:05 2017	retsef	filtered	not found
Sat Dec 30 14:01:05 2017	teleautomaton	affix	https://www.nytimes.com/2017/12/30/technology/nikola-tesla.html
Sat Dec 30 18:01:26 2017	nonraven	affix	https://www.nytimes.com/2017/12/30/magazine/the-best-photo-books-of-2017.html
Sun Dec 31 00:01:24 2017	crosswordwise	affix	http://www.nytimes.com/2017/12/30/crosswords/daily-puzzle-2017-12-31.html
Sun Dec 31 06:05:27 2017	lawslike	filtered	https://www.nytimes.com/2017/12/29/books/review/nicholas-wade-bill-mckibben-the-end-of-nature.html?ref=todayspaper
Sun Dec 31 06:05:42 2017	stabilists	domain	https://www.nytimes.com/2017/12/27/books/review/henry-fountain-great-quake-kathryn-miles-quakeland.html?ref=todayspaper
Sun Dec 31 18:01:09 2017	hyperstressed	affix	https://www.nytimes.com/2017/12/31/world/asia/rohingya-children-myanmar.html
Sun Dec 31 19:01:08 2017	pekelvlees	filtered	https://www.nytimes.com/2017/12/31/world/europe/netherlands-kosher-halal-animal-rights.html
Mon Jan 01 01:01:36 2018	plumpless	affix	https://www.nytimes.com/2017/12/31/opinion/new-year-sentient-being-diet.html
Mon Jan 01 08:01:46 2018	hypervolemia	domain	https://www.nytimes.com/2018/01/01/us/at-veterans-hospital-in-oregon-a-push-for-better-ratings-puts-patients-at-risk-doctors-say.html
Mon Jan 01 13:01:02 2018	boosterss	filtered	https://www.nytimes.com/2018/01/01/science/2018-spacex-moon.html
Mon Jan 01 17:01:12 2018	lipoarabinomannan	domain	https://www.nytimes.com/2018/01/01/health/tuberculosis-test-urine.html
Mon Jan 01 22:01:16 2018	saidumlo	filtered	not found
Mon Jan 01 23:01:06 2018	manaeesh	filtered	https://www.nytimes.com/2018/01/01/insider/lebanon-palestine-scoop-saad-hariri.html
Tue Jan 02 11:01:30 2018	yallers	dialect	https://www.nytimes.com/2018/01/02/books/review/angela-flournoy-langston-hughes-not-without-laughter.html
Wed Jan 03 12:01:34 2018	bummah	dialect	https://www.nytimes.com/2018/01/03/magazine/the-dying-algorithm.html
Wed Jan 03 12:01:36 2018	prewindow	affix	https://www.nytimes.com/2018/01/03/magazine/the-dying-algorithm.html
Wed Jan 03 12:01:40 2018	cyptocurrency	filtered	https://www.nytimes.com/2018/01/03/technology/2018-technology-chaos.html
Wed Jan 03 19:01:10 2018	aanenh	filtered	https://www.nytimes.com/2018/01/03/science/native-americans-beringia-siberia.html
Wed Jan 03 19:01:46 2018	doobing	filtered	https://www.nytimes.com/2018/01/03/style/doob-action-figure.html
Wed Jan 03 19:01:49 2018	doobed	deriv	https://www.nytimes.com/2018/01/03/style/doob-action-figure.html
Thu Jan 04 01:01:13 2018	cryptocoin	blend	https://www.nytimes.com/2018/01/03/technology/russia-venezuela-virtual-currencies.html
Thu Jan 04 01:01:34 2018	robovacuums	affix	https://www.nytimes.com/2018/01/03/technology/personaltech/ces-2018.html
Thu Jan 04 01:01:38 2018	hashtaggable	affix	https://www.nytimes.com/2018/01/03/movies/times-up-golden-globes-red-carpet.html
Thu Jan 04 04:01:08 2018	rulebreaker	compound comp	http://www.nytimes.com/2018/01/03/crosswords/daily-puzzle-2018-01-04.html
Thu Jan 04 11:01:15 2018	pretzled	deriv	https://www.nytimes.com/2018/01/04/sports/olympics/yuzuru-hanyu.html
Thu Jan 04 11:01:44 2018	immortalizations	infl	https://www.nytimes.com/2018/01/04/books/review/richard-fidler-ghost-empire-bettany-hughes-istanbul.html
Thu Jan 04 11:01:51 2018	miawlling	onomatopoeia	https://www.nytimes.com/2018/01/04/books/review/daniel-mendelsohn-by-the-book.html
Thu Jan 04 17:01:27 2018	crudscape	affix	https://www.nytimes.com/2016/01/23/opinion/in-case-of-blizzard-do-nothing.html
Thu Jan 04 17:02:30 2018	supergray	affix	https://www.nytimes.com/2018/01/04/movies/devils-gate-review.html
Thu Jan 04 17:02:42 2018	mininute	filtered	https://www.nytimes.com/2018/01/04/realestate/house-hunting-in-morocco.html
Thu Jan 04 20:01:29 2018	zooxanthella	domain	https://www.nytimes.com/2018/01/04/climate/coral-reefs-bleaching.html
Thu Jan 04 22:01:20 2018	deedley	onomatopoeia	https://www.nytimes.com/2018/01/04/sports/basketball/philadelphia-sixers-song.html
Fri Jan 05 09:01:06 2018	chillscape	affix	https://www.nytimes.com/2018/01/05/smarter-living/how-to-win-at-winter.html
Fri Jan 05 11:01:42 2018	bodysnatched	compound comp	https://www.nytimes.com/2018/01/05/arts/television/with-electric-dreams-philip-k-dick-gets-the-tv-anthology-treatment.html
Fri Jan 05 11:02:20 2018	overexplication	affix	https://www.nytimes.com/2018/01/05/books/review/roger-d-hodge-texas-blood.html
Fri Jan 05 15:01:32 2018	trolololo	onomatopoeia	https://www.nytimes.com/2018/01/05/sports/basketball/rutgers-pregame-videos.html
Fri Jan 05 15:01:34 2018	chingedy	onomatopoeia	https://www.nytimes.com/2018/01/05/sports/basketball/rutgers-pregame-videos.html
Fri Jan 05 19:02:03 2018	upeneded	filtered	https://www.nytimes.com/2018/01/05/us/the-metoo-moment-whats-next.html
Fri Jan 05 20:01:21 2018	profused	deriv	https://www.nytimes.com/2018/01/05/nyregion/face-transplant-3-d-printed-mask-donor-nyu.html
Fri Jan 05 21:01:13 2018	subcollections	affix	https://www.nytimes.com/2018/01/05/obituaries/eugene-v-thaw-dies-art-collector-and-dealer.html
Sat Jan 06 01:01:00 2018	knifequake	affix libfix	https://www.nytimes.com/2018/01/05/opinion/sunday/bomb-cyclone-cold-snow.html
Sat Jan 06 02:01:09 2018	kleptotheocracy	compound new	https://www.nytimes.com/2018/01/05/opinion/finding-the-way-forward-on-iran.html
Sat Jan 06 18:01:15 2018	gatechecked	compound comp	https://www.nytimes.com/2018/01/06/nyregion/jfk-airport-delays.html
Sat Jan 06 20:01:33 2018	camptowns	infl	https://www.nytimes.com/2018/01/06/opinion/sunday/alt-right-asian-fetish.html
Sat Jan 06 23:00:59 2018	solvingwise	affix	http://www.nytimes.com/2018/01/06/crosswords/daily-puzzle-2018-01-07.html
Sun Jan 07 13:01:05 2018	underequiped	filtered	https://www.nytimes.com/2018/01/07/world/asia/myanmar-rohingya-militants.html
Sun Jan 07 13:01:09 2018	cybersensation	blend	https://www.nytimes.com/2018/01/07/world/europe/italy-befana-piazza-navona.html
Sun Jan 07 15:01:19 2018	compromete	filtered	https://www.nytimes.com/2018/01/07/world/americas/alberto-fujimori-peru.html
Sun Jan 07 22:01:14 2018	sweatcoins	filtered	https://www.nytimes.com/2018/01/07/technology/sweatcoin-fitness-app.html
Sun Jan 07 22:01:16 2018	sweatcoin	compound comp	https://www.nytimes.com/2018/01/07/technology/sweatcoin-fitness-app.html
Mon Jan 08 01:00:59 2018	imptnt	dialect	https://www.nytimes.com/2018/01/07/movies/we-asked-golden-globe-meryl-streep-sexism.html
Mon Jan 08 07:03:20 2018	lololo	lengthening	https://www.nytimes.com/2018/01/05/sports/basketball/rutgers-pregame-videos.html?ref=todayspaper
Mon Jan 08 11:01:32 2018	mattocking	domain	https://www.nytimes.com/2018/01/08/books/review/craeft-alexander-langlands.html
Mon Jan 08 16:00:58 2018	risparmia	filtered	https://www.nytimes.com/2018/01/08/world/europe/italy-plastic-bags.html
Mon Jan 08 17:01:03 2018	deminimalize	deriv	https://www.nytimes.com/2018/01/08/dining/what-to-cook-right-now-newsletter.html
Mon Jan 08 18:01:14 2018	nigoni	filtered	https://www.nytimes.com/2018/01/08/science/worms-selfing-hermaphrodites.html
Mon Jan 08 20:01:03 2018	videomicroscope	compound comp	https://www.nytimes.com/2018/01/08/health/surgery-3d-microscope-moyamoya.html
Mon Jan 08 22:01:17 2018	homarine	domain	https://www.nytimes.com/2018/01/08/science/blue-crabs-urine-mud-crabs.html
Tue Jan 09 03:01:05 2018	bromosexuality	blend	https://www.nytimes.com/2018/01/08/theater/review-mankind-robert-ohara-playwrights-horizons.html
Tue Jan 09 04:01:06 2018	hatriotism	blend	https://www.nytimes.com/2018/01/08/business/media/roseanne-trump-abc.html
Tue Jan 09 11:01:09 2018	videomicroscopes	filtered	https://www.nytimes.com/2018/01/09/briefing/el-salvador-oprah-winfrey-alabama-crimson-tide.html
Tue Jan 09 11:01:43 2018	towais	filtered	https://www.nytimes.com/2018/01/09/opinion/a-year-of-pushback-to-save-social-innovation.html
Tue Jan 09 11:01:45 2018	jobrd	filtered	https://www.nytimes.com/2018/01/09/opinion/a-year-of-pushback-to-save-social-innovation.html
Tue Jan 09 17:01:08 2018	soooooul	lengthening	https://www.nytimes.com/2018/01/09/arts/television/grown-ish-review-freeform.html
Tue Jan 09 17:01:25 2018	spinalis	domain	https://www.nytimes.com/2018/01/09/dining/angie-mar-chef-beatrice-inn.html
Tue Jan 09 19:01:42 2018	yanagiba	filtered	https://www.nytimes.com/2018/01/09/dining/soogil-nyc-restaurant-news.html
Wed Jan 10 14:01:02 2018	noncardio	affix	https://www.nytimes.com/2018/01/10/business/life-time-fitness-cable-news.html
Wed Jan 10 16:01:20 2018	danceflower	compound comp	https://www.nytimes.com/2018/01/10/theater/disco-pigs-review-enda-walsh-irish-repertory.html
Wed Jan 10 21:01:21 2018	expulse	archaic	https://www.nytimes.com/2018/01/10/sports/olympics/russian-hackers-emails-doping.html
Wed Jan 10 21:01:25 2018	crevicelike	affix	https://www.nytimes.com/2018/01/10/arts/design/what-to-see-in-new-york-art-galleries-this-week.html
Thu Jan 11 06:01:34 2018	nonforwardable	affix	https://www.nytimes.com/2018/01/10/us/politics/supreme-court-ohio-voting-rolls-purge.html?ref=todayspaper
Thu Jan 11 21:01:29 2018	uptalks	deriv	https://www.nytimes.com/2018/01/11/theater/three-journeys-under-the-radar-trippy-unsettling-and-affectionate.html
Thu Jan 11 23:01:03 2018	shithole	compound new	https://www.nytimes.com/2018/01/11/us/politics/trump-shithole-countries.html
