Time,Word,Category,URL,Sentence Example
Sun Nov 19 07:02:53 2017,provendrían,filtered,https://www.nytimes.com/2017/11/18/world/americas/argentina-missing-submarine.html?ref=todayspaper,“We are working hard to locate it and we are transmitting hope to the families of the 44 crew members: that they’ll soon be able to have them in their homes.”Recibimos siete señales de llamadas satelitales que provendrían del submarino San Juan.
Sun Nov 19 07:02:57 2017,arduamente,filtered,https://www.nytimes.com/2017/11/18/world/americas/argentina-missing-submarine.html?ref=todayspaper,"Estamos trabajando arduamente para localizarlo y transmitimos la esperanza alas familias de los 44 tripulantes:  que en breve puedan tenerlos en sus hogares.— Oscar Aguad (@OscarAguadCBA) November 19, 2017
The Defense Ministry said it was working with an American company that specializes in satellite communication to determine the exact location of the signals.“This changes everything,” said Fernando Morales, a navy expert and vice president of the Argentine Navy League."
Sun Nov 19 13:01:09 2017,twimbos,filtered,https://www.nytimes.com/2017/11/19/reader-center/zimbabwe-mugabe.html,"I follow twimbos (Zimbabwean Twitter users) and am part of several WhatsApp groups, none of which has anything to do with politics; yet all were a flurry of news — real or fake."
Sun Nov 19 13:01:12 2017,twimbo,filtered,https://www.nytimes.com/2017/11/19/reader-center/zimbabwe-mugabe.html,"I follow twimbos (Zimbabwean Twitter users) and am part of several WhatsApp groups, none of which has anything to do with politics; yet all were a flurry of news — real or fake.We have yet to see what this new day brings, but we are ready for change.To quote Lenin and a twimbo who tweeted on Wednesday morning: “There are decades where nothing happens; and there are weeks where decades happen.”AdvertisementContinue reading the main storySite IndexSite Information Navigation© 2020 The New York Times CompanyNYTCoContact UsWork with usAdvertiseT Brand StudioYour Ad ChoicesPrivacyTerms of ServiceTerms of SaleSite MapHelpSubscriptions"
Sun Nov 19 20:01:12 2017,shibazakura,filtered,https://www.nytimes.com/2017/11/19/briefing/manus-island-toshiba-zimbabwe.html,"[The New York Times]• In Japan, a dairy farmer spent a decade planting an expanse of the sweet-scented shibazakura, the moss phlox, as a gift to his wife after she went blind."
Sun Nov 19 23:01:14 2017,fluoroscent,filtered,https://www.nytimes.com/2017/11/19/nyregion/photo-darkrooms-high-schools.html,
Mon Nov 20 03:01:27 2017,daintified,deriv,https://www.nytimes.com/2017/11/19/theater/review-pride-and-prejudice-pride-cherry-lane.html,"Forget game theory: Austen’s Lizzy is a daintified mixed martial arts fighter, battling to preserve her sense of self.Of course, Lizzy has to learn that she doesn’t know herself nearly as well as she believed and that the man who seemingly threatened her happiness is actually just who she needs to sustain it."
Mon Nov 20 11:01:04 2017,creativism,deriv,https://www.nytimes.com/2017/11/20/travel/detroit-michigan-downtown.html,"This spirit of utilitarian-activist-creativism abounds at Recycle Here!’s sprawling facility that includes the Lincoln Street Art Park, an egalitarian space of reuse and collaboration, and site of more than one legendary outdoor party (the motto, “Share Your Candy,” is prominently displayed)."
Mon Nov 20 11:01:49 2017,enganchador,filtered,https://www.nytimes.com/2017/11/20/magazine/the-coast-guards-floating-guantanamos.html,"Ecuador is a secondary shipment point for Colombian drug-smuggling groups who work increasingly for Mexican cartels, and in Jaramijó, recruiters, called enganchadores, those who “hook,” have become fixtures.“But the truth is,” Arcentales told me, “I don’t know anything about it at all.” At least one other man in the group of seven talked to investigators, too, providing all the information he had: the route he’d taken and the last name of the enganchador who’d hired him.When I met her in Jaramijó, Mendoza welcomed me warmly into her home, which is crowded with her children and grandchildren and a flow of customers who step inside to buy diapers, plantains or cheese.Both Mendoza and Arcentales assumed that his fate, now widely known in the community, would serve as a warning for those being approached by the enganchadores.In late August, Wladimir was sentenced to 10 years.In Ecuador, government officials have publicly warned fishermen to refuse offers from enganchadores."
Mon Nov 20 11:01:56 2017,sanshengyixiang,filtered,https://www.nytimes.com/2017/11/20/magazine/chinas-revealing-spin-on-the-sharing-economy.html,
Mon Nov 20 16:01:24 2017,cryosurgeries,affix,https://www.nytimes.com/2017/11/20/health/dermatology-skin-cancer.html,"Steven K. Grekin, a dermatologist, said that when he founded Bedside, many of the nursing home patients had not been examined by a dermatologist for several years.“We were seeing a real unmet need,” he said.In 2015, Bedside Dermatology’s traveling crews performed thousands of cryosurgeries — spraying liquid nitrogen on precancerous lesions with an instrument that resembles a blowtorch."
Tue Nov 21 01:01:38 2017,approachlike,filtered,https://www.nytimes.com/2017/11/20/nyregion/metropolitan-diary-fight-on-the-bus.html,"20, 2017He turns to her.“Hey!”Do they know each other?She looks up, angry glint in her eye“What are you looking at, you …”Total strangers, I assume.Expletives explode off their tongues like gunfireWhipping the passengers ears all around thema mother covers her son’s ears,flinching as spittle flies past herI can feel the frantic scramble approachlike the ones that happen whenthere are people like this on a subway.Without warning, we’re on the other side of Central Parkthe rain pounding outside, and footsteps keeping pace to get out of the bus.Suddenly, stilted silence.“Have a nice day witch!”Just like that, the gun is out of ammunition, and everyone is quiet to hear if the other gun will flare back.It doesn’t.and then I’m off to school,running through raindrops,Dragging a reluctant school bag behind me.AdvertisementContinue reading the main storySite IndexSite Information Navigation© 2020 The New York Times CompanyNYTCoContact UsWork with usAdvertiseT Brand StudioYour Ad ChoicesPrivacyTerms of ServiceTerms of SaleSite MapHelpSubscriptions"
Tue Nov 21 10:01:07 2017,glyptician,deriv,https://www.nytimes.com/2017/11/21/fashion/jewelry-gems-carving-cameos.html,"


The Secret World of the Gem Carver - The New York Times

















SectionsSEARCHSkip to contentSkip to site indexFashionLog InToday’s PaperFashion|The Secret World of the Gem Carverhttps://nyti.ms/2jIambsAdvertisementContinue reading the main storySupported byContinue reading the main storyJewelryThe Secret World of the Gem CarverPhilippe Nicolas, Cartier’s in-house master glyptician, or gem sculptor, at work in Paris.It was the work of a glyptician, or gem sculptor, a highly trained artisan who turns rough stone or jewels into dazzling art.“Black jasper per se is not rare or precious,” said Philippe Nicolas, Cartier’s in-house master glyptician, whose atelier designed and sculpted the bracelet.But, when asked, “Who was the glyptician?” Mr. Hemmerle, like many others in the business, answered, “I cannot reveal my sources.”Few glypticians are known to the public; most work behind the scenes, hired by houses when their particular skills are needed.The houses will not identify them, worried about the lure of rivals, and over generations the glypticians themselves have become distinctly reticent.Florian said glypticians like Gerd Dreher or Manfred Wild had made their names by crafting animal sculptures, usually private orders.These masters are able to obtain the best raw materials and command prices that, she said, can rise to as much as three times the value of the stones they use.In addition to the Idar-Oberstein area, glypticians also can be found in other regions rich in stone or gems that can be carved.Like many glypticians, Mr. Chan makes his own tools: “I even have sometimes to build the machines first in order to build my own tools.”The glyptician’s approach to work provides another key to understanding the skill."
Tue Nov 21 10:01:10 2017,glypticians,filtered,https://www.nytimes.com/2017/11/21/fashion/jewelry-gems-carving-cameos.html,"But, when asked, “Who was the glyptician?” Mr. Hemmerle, like many others in the business, answered, “I cannot reveal my sources.”Few glypticians are known to the public; most work behind the scenes, hired by houses when their particular skills are needed.The houses will not identify them, worried about the lure of rivals, and over generations the glypticians themselves have become distinctly reticent.Florian said glypticians like Gerd Dreher or Manfred Wild had made their names by crafting animal sculptures, usually private orders.These masters are able to obtain the best raw materials and command prices that, she said, can rise to as much as three times the value of the stones they use.In addition to the Idar-Oberstein area, glypticians also can be found in other regions rich in stone or gems that can be carved.Like many glypticians, Mr. Chan makes his own tools: “I even have sometimes to build the machines first in order to build my own tools.”The glyptician’s approach to work provides another key to understanding the skill."
